sampleID	plotID	name	day	month	year	time	weather	air_temp_c	notes	plot_name	rep	pseudorep	MMPRNT_ID	plant	treatment	time_zone	longitude	latitude	altitude	location	country	soil_name	number_cores	SPNL_date	pH	lime_index	P_ppm	K_ppm	Ca_ppm	Mg_ppm	organic_matter	NO3N_ppm	NH4_ppm	soil_moisture_percent	soil_temp_10cm	plant_name	LDMC_mg_per_g	nitrogen_percent	carbon_percent	carbon_per_nitrogen	height_mean_cm	mass_per_leaf_g	nucleic_acid_name	date_of_extraction	nucleic_acid_type	replicate_extraction	source	source_mass	extraction_method	elution_vol_ul	concentration_ng_per_ul	ratio_260_280	conc_ng_per_g_source	extracted_by	sequence_name	sequencing_date	conc_sent_ng_per_ul	sequencing_type	sequencing_facility	primers	submitted_for_sequencing	sequencing_successful	duplicate_submitted	dup_sequencing_name	exclude_from_analysis	itemID_JGI	sampleID_JGI	barcode	JGI_library	HPCC_path	JGI_taxonOID	JGI_rawdataname	sampling_date	time_numeric	date	precipitation	Air_temp_mean	air_temp_max	Air_Temp_Min	Air_Pressure	RH	AH	Wind_Speed_Mean	Wind_Direction_Mean	Solar_Radiation	PAR	soil_temp_5_cm_bare_avg	soil_temp_5_cm_sod_avg	Year	X	X.1	X.2	X.3
112	9	G5R4_NF_22AUG2016	22	8	2016	14:03	partly cloudy, 25C	22.5	NA	G5R4_NF	4	NA	NA	switchgrass	nitrogen free	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G5R4_NF_22AUG2016	6	2017-09-26	6.4	73	20	79	881	123	1.8	1.6	5.6	17.25	21.6	G5R4_NF_22AUG2016	425	1.1642	45.7642	39.31	203.2	2.868	G5R4_NF_22AUG2016_LD1		DNA	1	phyllosphere	5.12	Benzyl Chloride 	190	23.6		875.8	SH Lee	G5R4_NF_22AUG2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300015349	NA	2016-08-22	1471838400	22.08.16	0	18.1	24.9	10.9	988	76.39	1.51	1.16	208.6	254.79	331.37	21.5	21.9	2016	NA	NA	NA	NA
113	11	G6R1_MAIN_22AUG2016	22	8	2016	11:29	Clear, 23C	20.5	NA	G6R1_MAIN	1	NA	NA	miscanthus	standard fertilization	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G6R1_MAIN_22AUG2016	6	2017-09-26	6.6	73	23	35	917	116	1.3	2.5	2.5	12.87	19.8	G6R1_MAIN_22AUG2016	355	2.0082	45.8203	22.82	254	0.428	G6R1_MAIN_22AUG2016_LD1		DNA	1	phyllosphere	5.35	Benzyl Chloride 	190	21		745.8	SH Lee	G6R1_MAIN_22AUG2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300015285	NA	2016-08-22	1471838400	22.08.16	0	18.1	24.9	10.9	988	76.39	1.51	1.16	208.6	254.79	331.37	21.5	21.9	2016	NA	NA	NA	NA
114	12	G6R2_MAIN_22AUG2016	22	8	2016	11:57	partly cloudy, 25C	16.6	NA	G6R2_MAIN	2	NA	NA	miscanthus	standard fertilization	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G6R2_MAIN_22AUG2016	6	2017-09-26	6.3	69	20	30	883	94	1.4	1.9	2	13.99	19.2	G6R2_MAIN_22AUG2016	384	1.8998	46.1267	24.28	254	0.404	G6R2_MAIN_22AUG2016_LD1		DNA	1	phyllosphere	5.6	Benzyl Chloride 	190	28.4		963.6	SH Lee	G6R2_MAIN_22AUG2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300015341	NA	2016-08-22	1471838400	22.08.16	0	18.1	24.9	10.9	988	76.39	1.51	1.16	208.6	254.79	331.37	21.5	21.9	2016	NA	NA	NA	NA
115	13	G6R3_MAIN_22AUG2016	22	8	2016	13:20	partly cloudy, 25C	22.9	NA	G6R3_MAIN	3	NA	NA	miscanthus	standard fertilization	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G6R3_MAIN_22AUG2016	6	2017-09-26	6	69	23	34	903	106	1.9	2.2	3.2	12.75	19.7	G6R3_MAIN_22AUG2016	365	1.9691	45.8353	23.28	254	0.646	G6R3_MAIN_22AUG2016_LD1		DNA	1	phyllosphere	5.58	Benzyl Chloride 	190	48		1634.4	SH Lee	G6R3_MAIN_22AUG2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300015274	NA	2016-08-22	1471838400	22.08.16	0	18.1	24.9	10.9	988	76.39	1.51	1.16	208.6	254.79	331.37	21.5	21.9	2016	NA	NA	NA	NA
116	14	G6R4_MAIN_22AUG2016	22	8	2016	13:46	partly cloudy, 25C	18.9	NA	G6R4_MAIN	4	NA	NA	miscanthus	standard fertilization	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G6R4_MAIN_22AUG2016	6	2017-09-26	6.3	69	43	111	885	131	1.9	3.6	2.3	16.85	19.6	G6R4_MAIN_22AUG2016	358	2.0404	46.2847	22.68	254	0.344	G6R4_MAIN_22AUG2016_LD1		DNA	1	phyllosphere	5.72	Benzyl Chloride 	190	26.4		876.9	SH Lee	G6R4_MAIN_22AUG2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300015344	NA	2016-08-22	1471838400	22.08.16	0	18.1	24.9	10.9	988	76.39	1.51	1.16	208.6	254.79	331.37	21.5	21.9	2016	NA	NA	NA	NA
117	16	G6R1_NF_22AUG2016	22	8	2016	11:29	Clear, 23C	20.5	soil bag leaked. New cores taken 24Aug2016	G6R1_NF	1	NA	NA	miscanthus	nitrogen free	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G6R1_NF_22AUG2016	6	2017-09-26	6.3	69	20	40	955	123	1.9	1.4	3.7	13.94	19.8	G6R1_NF_22AUG2016	362	1.3662	45.4376	33.26	254	2.382	G6R1_NF_22AUG2016_LD1		DNA	1	phyllosphere	6.66	Benzyl Chloride 	190	15.47		441.3	SH Lee	G6R1_NF_22AUG2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017427	NA	2016-08-22	1471838400	22.08.16	0	18.1	24.9	10.9	988	76.39	1.51	1.16	208.6	254.79	331.37	21.5	21.9	2016	NA	NA	NA	NA
118	17	G6R2_NF_22AUG2016	22	8	2016	11:57	partly cloudy, 25C	16.6	NA	G6R2_NF	2	NA	NA	miscanthus	nitrogen free	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G6R2_NF_22AUG2016	6	2017-09-26	6.4	74	17	31	818	91	1.6	1.4	2.7	14.4	19.2	G6R2_NF_22AUG2016	366	1.7331	45.6522	26.34	254	2.01	G6R2_NF_22AUG2016_LD1		DNA	1	phyllosphere	6.19	Benzyl Chloride 	190	17.27		530.1	SH Lee	G6R2_NF_22AUG2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017438	NA	2016-08-22	1471838400	22.08.16	0	18.1	24.9	10.9	988	76.39	1.51	1.16	208.6	254.79	331.37	21.5	21.9	2016	NA	NA	NA	NA
119	18	G6R3_NF_22AUG2016	22	8	2016	13:20	partly cloudy, 25C	22.9	NA	G6R3_NF	3	NA	NA	miscanthus	nitrogen free	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G6R3_NF_22AUG2016	6	2017-09-26	6.1	69	18	46	1038	133	2.2	2.2	3.5	13.72	19.7	G6R3_NF_22AUG2016	366	1.6314	45.736	28.03	254	1.825	G6R3_NF_22AUG2016_LD1		DNA	1	phyllosphere	5.59	Benzyl Chloride 	190	15.37		522.4	SH Lee	G6R3_NF_22AUG2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017430	NA	2016-08-22	1471838400	22.08.16	0	18.1	24.9	10.9	988	76.39	1.51	1.16	208.6	254.79	331.37	21.5	21.9	2016	NA	NA	NA	NA
120	19	G6R4_NF_22AUG2016	22	8	2016	13:46	partly cloudy, 25C	18.9	NA	G6R4_NF	4	NA	NA	miscanthus	nitrogen free	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G6R4_NF_22AUG2016	6	2017-09-26	6.4	73	26	54	984	127	2.3	3.4	2.8	15.13	19.6	G6R4_NF_22AUG2016	322	1.6482	45.7057	27.73	254	2.529	G6R4_NF_22AUG2016_LD1		DNA	1	phyllosphere	6.82	Benzyl Chloride 	190	25.33		705.7	SH Lee	G6R4_NF_22AUG2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017443	NA	2016-08-22	1471838400	22.08.16	0	18.1	24.9	10.9	988	76.39	1.51	1.16	208.6	254.79	331.37	21.5	21.9	2016	NA	NA	NA	NA
121	1	G5R1_MAIN_12SEP2016	12	9	2016	11:42	23C, sunny, light breeze	24.9	NA	G5R1_MAIN	1	NA	NA	switchgrass	standard fertilization	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G5R1_MAIN_12SEP2016	6	2017-03-18	6.6	72	23	52	712	84	2	3.9	4.9	13	18.8	G5R1_MAIN_12SEP2016	361	1.7153	46.2099	26.94	185.42	0.56	G5R1_MAIN_12SEP2016_LD1		DNA	1	phyllosphere	5.35	Benzyl Chloride 	190	24		852.3	SH Lee	G5R1_MAIN_12SEP2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017435	NA	2016-09-12	1473652800	12.09.16	0	17	24.7	9.8	987	75.98	1.42	1.92	164.7	234.47	303.5	19.6	19.4	2016	NA	NA	NA	NA
122	2	G5R2_MAIN_12SEP2016	12	9	2016	13:14	23C, sunny, light breeze	23.7	NA	G5R2_MAIN	2	NA	NA	switchgrass	standard fertilization	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G5R2_MAIN_12SEP2016	6	2017-03-18	6.3	71	15	38	810	80	1.6	1.9	3.8	13.3	20.3	G5R2_MAIN_12SEP2016	391	1.7624	45.9969	26.1	185.42	0.544	G5R2_MAIN_12SEP2016_LD1		DNA	1	phyllosphere	5.23	Benzyl Chloride 	190	36.93		1341.6	SH Lee	G5R2_MAIN_12SEP2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017414	NA	2016-09-12	1473652800	12.09.16	0	17	24.7	9.8	987	75.98	1.42	1.92	164.7	234.47	303.5	19.6	19.4	2016	NA	NA	NA	NA
123	3	G5R3_MAIN_12SEP2016	12	9	2016	13:45	23C, sunny, light breeze	19.5	NA	G5R3_MAIN	3	NA	NA	switchgrass	standard fertilization	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G5R3_MAIN_12SEP2016	6	2017-03-18	7.1		11	47	1177	114	1.9	2.4	3.2	14.9	22.4	G5R3_MAIN_12SEP2016	359	1.6376	46.6662	28.5	185.42	0.73	G5R3_MAIN_12SEP2016_LD1		DNA	1	phyllosphere	5.79	Benzyl Chloride 	190	34		1115.7	SH Lee	G5R3_MAIN_12SEP2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017432	NA	2016-09-12	1473652800	12.09.16	0	17	24.7	9.8	987	75.98	1.42	1.92	164.7	234.47	303.5	19.6	19.4	2016	NA	NA	NA	NA
124	4	G5R4_MAIN_12SEP2016	12	9	2016	14:34	23C, sunny, light breeze	26.5	NA	G5R4_MAIN	4	NA	NA	switchgrass	standard fertilization	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G5R4_MAIN_12SEP2016	6	2017-03-18	6.1	72	23	107	964	133	2	4.6	3.3	12.8	21.5	G5R4_MAIN_12SEP2016	375	1.8523	46.1482	24.91	185.42	0.554	G5R4_MAIN_12SEP2016_LD1		DNA	1	phyllosphere	5.37	Benzyl Chloride 	190	17.67		625.2	SH Lee	G5R4_MAIN_12SEP2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017408	NA	2016-09-12	1473652800	12.09.16	0	17	24.7	9.8	987	75.98	1.42	1.92	164.7	234.47	303.5	19.6	19.4	2016	NA	NA	NA	NA
125	6	G5R1_NF_12SEP2016	12	9	2016	11:42	23C, sunny, light breeze	24.9	NA	G5R1_NF	1	NA	NA	switchgrass	nitrogen free	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G5R1_NF_12SEP2016	6	2017-03-18	7.2		18	46	942	110	2	2.9	4.1	13.6	18.8	G5R1_NF_12SEP2016	351	1.2826	46.1437	35.98	185.42	2.076	G5R1_NF_12SEP2016_LD1		DNA	1	phyllosphere	5.1	Benzyl Chloride 	190	36.4		1356.1	SH Lee	G5R1_NF_12SEP2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017445	NA	2016-09-12	1473652800	12.09.16	0	17	24.7	9.8	987	75.98	1.42	1.92	164.7	234.47	303.5	19.6	19.4	2016	NA	NA	NA	NA
126	7	G5R2_NF_12SEP2016	12	9	2016	13:14	23C, sunny, light breeze	23.7	NA	G5R2_NF	2	NA	NA	switchgrass	nitrogen free	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G5R2_NF_12SEP2016	6	2017-03-18	6.5	72	12	37	927	91	1.6	0.7	4.2	13	20.3	G5R2_NF_12SEP2016	374	1.6047	46.5152	28.99	185.42	2.763	G5R2_NF_12SEP2016_LD1		DNA	1	phyllosphere	5.25	Benzyl Chloride 	190	22.13		800.9	SH Lee	G5R2_NF_12SEP2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017412	NA	2016-09-12	1473652800	12.09.16	0	17	24.7	9.8	987	75.98	1.42	1.92	164.7	234.47	303.5	19.6	19.4	2016	NA	NA	NA	NA
127	8	G5R3_NF_12SEP2016	12	9	2016	13:45	23C, sunny, light breeze	19.5	NA	G5R3_NF	3	NA	NA	switchgrass	nitrogen free	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G5R3_NF_12SEP2016	6	2017-03-18	7		14	50	1002	98	2.2	2.5	4.7	15.1	22.4	G5R3_NF_12SEP2016	363	1.7101	46.41	27.14	185.42	2.253	G5R3_NF_12SEP2016_LD1		DNA	1	phyllosphere	5.12	Benzyl Chloride 	190	22.13		821.2	SH Lee	G5R3_NF_12SEP2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017439	NA	2016-09-12	1473652800	12.09.16	0	17	24.7	9.8	987	75.98	1.42	1.92	164.7	234.47	303.5	19.6	19.4	2016	NA	NA	NA	NA
128	9	G5R4_NF_12SEP2016	12	9	2016	14:34	23C, sunny, light breeze	26.5	NA	G5R4_NF	4	NA	NA	switchgrass	nitrogen free	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G5R4_NF_12SEP2016	6	2017-03-18	6.2	72	22	76	905	126	1.8	1.5	5.3	13.6	21.5	G5R4_NF_12SEP2016	378	1.6329	46.2148	28.3	185.42	3.201	G5R4_NF_12SEP2016_LD1		DNA	1	phyllosphere	5.3	Benzyl Chloride 	190	20.47		733.8	SH Lee	G5R4_NF_12SEP2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017422	NA	2016-09-12	1473652800	12.09.16	0	17	24.7	9.8	987	75.98	1.42	1.92	164.7	234.47	303.5	19.6	19.4	2016	NA	NA	NA	NA
129	11	G6R1_MAIN_12SEP2016	12	9	2016	12:23	23C, sunny, light breeze	24.6	NA	G6R1_MAIN	1	NA	NA	miscanthus	standard fertilization	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G6R1_MAIN_12SEP2016	6	2017-10-10	6.1	73	26	37	770	104	1.9	1.6	2.1	10.84	18.4	G6R1_MAIN_12SEP2016	327	1.3791	46.5665	33.77	261.62	0.565	G6R1_MAIN_12SEP2016_LD1		DNA	1	phyllosphere	5.52	Benzyl Chloride 	190	28.67		986.8	SH Lee	G6R1_MAIN_12SEP2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017415	NA	2016-09-12	1473652800	12.09.16	0	17	24.7	9.8	987	75.98	1.42	1.92	164.7	234.47	303.5	19.6	19.4	2016	NA	NA	NA	NA
130	12	G6R2_MAIN_12SEP2016	12	9	2016	12:55	23C, sunny, light breeze	22.8	NA	G6R2_MAIN	2	NA	NA	miscanthus	standard fertilization	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G6R2_MAIN_12SEP2016	6	2017-10-10	6.3	71	16	28	797	85	2.1	1.9	1.2	12.14	18.5	G6R2_MAIN_12SEP2016	328	1.7831	46.2534	25.94	261.62	0.419	G6R2_MAIN_12SEP2016_LD1		DNA	1	phyllosphere	5.81	Benzyl Chloride 	190	38.2		1249.2	SH Lee	G6R2_MAIN_12SEP2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017404	NA	2016-09-12	1473652800	12.09.16	0	17	24.7	9.8	987	75.98	1.42	1.92	164.7	234.47	303.5	19.6	19.4	2016	NA	NA	NA	NA
131	13	G6R3_MAIN_12SEP2016	12	9	2016	14:05	23C, sunny, light breeze	25.9	NA	G6R3_MAIN	3	NA	NA	miscanthus	standard fertilization	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G6R3_MAIN_12SEP2016	6	2017-10-10	6.3	72	18	37	946	123	2.3	2.8	1.7	10.84	18.7	G6R3_MAIN_12SEP2016	322	1.9518	46.8843	24.02	261.62	0.725	G6R3_MAIN_12SEP2016_LD1		DNA	1	phyllosphere	6.24	Benzyl Chloride 	190	35.6		1084	SH Lee	G6R3_MAIN_12SEP2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017409	NA	2016-09-12	1473652800	12.09.16	0	17	24.7	9.8	987	75.98	1.42	1.92	164.7	234.47	303.5	19.6	19.4	2016	NA	NA	NA	NA
132	14	G6R4_MAIN_12SEP2016	12	9	2016	14:50	23C, sunny, light breeze	25.9	NA	G6R4_MAIN	4	NA	NA	miscanthus	standard fertilization	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G6R4_MAIN_12SEP2016	6	2017-10-10	5.9	70	27	52	775	121	2.3	2.6	1.2	11.49	18.4	G6R4_MAIN_12SEP2016	324	1.6407	46.7608	28.5	261.62	0.388	G6R4_MAIN_12SEP2016_LD1		DNA	1	phyllosphere	6.55	Benzyl Chloride 	190	32.73		949.4	SH Lee	G6R4_MAIN_12SEP2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017686	NA	2016-09-12	1473652800	12.09.16	0	17	24.7	9.8	987	75.98	1.42	1.92	164.7	234.47	303.5	19.6	19.4	2016	NA	NA	NA	NA
133	16	G6R1_NF_12SEP2016	12	9	2016	12:23	23C, sunny, light breeze	24.6	NA	G6R1_NF	1	NA	NA	miscanthus	nitrogen free	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G6R1_NF_12SEP2016	6	2017-10-10	6.4	73	16	39	897	124	2.1	0.8	1.9	10.86	18.4	G6R1_NF_12SEP2016	314	1.9253	46.7846	24.3	261.62	2.46	G6R1_NF_12SEP2016_LD1		DNA	1	phyllosphere	5.41	Benzyl Chloride 	190	14.27		501.2	SH Lee	G6R1_NF_12SEP2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017433	NA	2016-09-12	1473652800	12.09.16	0	17	24.7	9.8	987	75.98	1.42	1.92	164.7	234.47	303.5	19.6	19.4	2016	NA	NA	NA	NA
134	17	G6R2_NF_12SEP2016	12	9	2016	12:55	23C, sunny, light breeze	22.8	NA	G6R2_NF	2	NA	NA	miscanthus	nitrogen free	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G6R2_NF_12SEP2016	6	2017-10-10	6.3	71	18	33	741	96	2.1	1.6	1.3	11.36	18.5	G6R2_NF_12SEP2016	327	1.3801	46.5521	33.73	261.62	2.444	G6R2_NF_12SEP2016_LD1		DNA	1	phyllosphere	6.59	Benzyl Chloride 	190	34.33		989.8	SH Lee	G6R2_NF_12SEP2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017410	NA	2016-09-12	1473652800	12.09.16	0	17	24.7	9.8	987	75.98	1.42	1.92	164.7	234.47	303.5	19.6	19.4	2016	NA	NA	NA	NA
135	18	G6R3_NF_12SEP2016	12	9	2016	14:05	23C, sunny, light breeze	25.9	NA	G6R3_NF	3	NA	NA	miscanthus	nitrogen free	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G6R3_NF_12SEP2016	6	2017-10-10	6.3	73	13	43	947	130	2.5	1.9	2.1	10.86	18.7	G6R3_NF_12SEP2016	329	1.479	45.9271	31.05	261.62	2.332	G6R3_NF_12SEP2016_LD1		DNA	1	phyllosphere	6.45	Benzyl Chloride 	190	39.6		1166.5	SH Lee	G6R3_NF_12SEP2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017411	NA	2016-09-12	1473652800	12.09.16	0	17	24.7	9.8	987	75.98	1.42	1.92	164.7	234.47	303.5	19.6	19.4	2016	NA	NA	NA	NA
136	19	G6R4_NF_12SEP2016	12	9	2016	14:50	23C, sunny, light breeze	25.9	NA	G6R4_NF	4	NA	NA	miscanthus	nitrogen free	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G6R4_NF_12SEP2016	6	2017-10-10	6.2	70	26	63	917	133	2.5	1.4	3.2	11.05	18.4	G6R4_NF_12SEP2016	292	1.2968	45.7059	35.25	261.62	3.142	G6R4_NF_12SEP2016_LD1		DNA	1	phyllosphere	5.89	Benzyl Chloride 	190	31.93		1030	SH Lee	G6R4_NF_12SEP2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017436	NA	2016-09-12	1473652800	12.09.16	0	17	24.7	9.8	987	75.98	1.42	1.92	164.7	234.47	303.5	19.6	19.4	2016	NA	NA	NA	NA
137	1	G5R1_MAIN_03OCT2016	3	10	2016	11:41	overcast, 19C	13	NA	G5R1_MAIN	1	NA	NA	switchgrass	standard fertilization	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G5R1_MAIN_03OCT2016	6	2017-10-03	6.5	74	19	57	801	114	1.8	3.3	2.6	13.3	16.8	G5R1_MAIN_03OCT2016	587	1.5275	46.7795	30.62	188	0.486	G5R1_MAIN_03OCT2016_LD1		DNA	1	phyllosphere	5.03	Benzyl Chloride 	190	6.43		242.9	SH Lee	G5R1_MAIN_03OCT2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017692	NA	2016-10-03	1475467200	03.10.16	0	15	20.4	11.8	986	91.62	1.53	1.14	117.6	109.48	140.76	17.6	15.9	2016	NA	NA	NA	NA
138	2	G5R2_MAIN_03OCT2016	3	10	2016	12:53	overcast, 19C	16.7	NA	G5R2_MAIN	2	NA	NA	switchgrass	standard fertilization	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G5R2_MAIN_03OCT2016	6	2017-10-03	6.3	73	11	63	755	116	1.9	3.8	1.4	14.69	17.1	G5R2_MAIN_03OCT2016	763	1.2366	46.2766	37.42	188	0.305	G5R2_MAIN_03OCT2016_LD1		DNA	1	phyllosphere	5.14	Benzyl Chloride 	190	7.85		290.2	SH Lee	G5R2_MAIN_03OCT2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017694	NA	2016-10-03	1475467200	03.10.16	0	15	20.4	11.8	986	91.62	1.53	1.14	117.6	109.48	140.76	17.6	15.9	2016	NA	NA	NA	NA
139	3	G5R3_MAIN_03OCT2016	3	10	2016	13:17	overcast, 19C	19.5	NA	G5R3_MAIN	3	NA	NA	switchgrass	standard fertilization	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G5R3_MAIN_03OCT2016	6	2017-10-03	6.6	73	14	92	964	126	2.2	6	1.5	16.28	16.5	G5R3_MAIN_03OCT2016	766	1.3871	45.9696	33.14	188	0.3	G5R3_MAIN_03OCT2016_LD1		DNA	1	phyllosphere	5.1	Benzyl Chloride 	190	5.77		215	SH Lee	G5R3_MAIN_03OCT2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017691	NA	2016-10-03	1475467200	03.10.16	0	15	20.4	11.8	986	91.62	1.53	1.14	117.6	109.48	140.76	17.6	15.9	2016	NA	NA	NA	NA
140	4	G5R4_MAIN_03OCT2016	3	10	2016	14:07	overcast, 19C	19.8	NA	G5R4_MAIN	4	NA	NA	switchgrass	standard fertilization	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G5R4_MAIN_03OCT2016	6	2017-10-03	6.3	72	32	74	810	129	2.2	1.9	2.5	14.63	18.3	G5R4_MAIN_03OCT2016	704	1.604	45.4038	28.31	188	0.341	G5R4_MAIN_03OCT2016_LD1		DNA	1	phyllosphere	5.16	Benzyl Chloride 	190	5.96		219.5	SH Lee	G5R4_MAIN_03OCT2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017421	NA	2016-10-03	1475467200	03.10.16	0	15	20.4	11.8	986	91.62	1.53	1.14	117.6	109.48	140.76	17.6	15.9	2016	NA	NA	NA	NA
141	6	G5R1_NF_03OCT2016	3	10	2016	11:41	overcast, 19C	13	NA	G5R1_NF	1	NA	NA	switchgrass	nitrogen free	GMT - 5:00	-85.37	42.39	286	Kellogg Biological Station	United States	G5R1_NF_03OCT2016	6	2017-10-03	6.8	73	16	68	963	136	2	2.4	3.6	15.05	16.8	G5R1_NF_03OCT2016	526	1.3716	44.4873	32.43	188	3.009	G5R1_NF_03OCT2016_LD1		DNA	1	phyllosphere	5.14	Benzyl Chloride 	190	9.9		366	SH Lee	G5R1_NF_03OCT2016_LD1_MG		4	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	0	0				3300017440	NA	2016-10-03	1475467200	03.10.16	0	15	20.4	11.8	986	91.62	1.53	1.14	117.6	109.48	140.76	17.6	15.9	2016	NA	NA	NA	NA
